"accession","X20181107_18.053_13_1_track13.x","X20181107_18.053_14_1_track14.x","X20181107_18.053_15_1_track15.x","X20181107_18.053_4_1_track4.x","X20181107_18.053_5_1_track5.x","X20181107_18.053_6_1_track6.x","protein.x","pval_milieu.x","padj_milieu.x","Ratio_XIC$descr","Ratio_XIC$UF.YEL","X20181107_18.053_13_1_track13.y","X20181107_18.053_14_1_track14.y","X20181107_18.053_15_1_track15.y","X20181107_18.053_4_1_track4.y","X20181107_18.053_5_1_track5.y","X20181107_18.053_6_1_track6.y","protein.y","Goodness_of_fit","pval_milieu.y","padj_milieu.y","Ratio_PC$descr","Ratio_PC$UF.YEL"
"gi|659918129|emb|CDP48564.1|",7.4541035713026,7.7661174665829,7.68021711698121,7.97047296918008,8.06935458070541,8.00183047187271,"c202.a1.a1",0.0175289260754784,0.0319645122552841,"gi|659918129|emb|CDP48564.1| polar amino acid ABC transporter, ATP binding component [Propionibacterium freudenreichii subsp. freudenreichii]",2.31008116129688,10,12,10,16,15,14,"c202.a1.a1","OK",0.137532434902784,0.480015164954815,"gi|659918129|emb|CDP48564.1| polar amino acid ABC transporter, ATP binding component [Propionibacterium freudenreichii subsp. freudenreichii]",1.40625
"gi|659918130|emb|CDP48565.1|",7.98684433408676,8.14895858939999,8.08575051813877,7.24451986508433,7.16859519158704,7.50059722750729,"c362.a1.a1",0.00227270648097538,0.00722604111899865,"gi|659918130|emb|CDP48565.1| Transcriptional regulator PadR family [Propionibacterium freudenreichii subsp. freudenreichii]",0.177811075879976,6,6,6,5,6,5,"c362.a1.a1","OK",0.731526092349856,0.941065763523601,"gi|659918130|emb|CDP48565.1| Transcriptional regulator PadR family [Propionibacterium freudenreichii subsp. freudenreichii]",0.888888888888889
"gi|659918131|emb|CDP48566.1|",7.77714272413811,7.20448841493468,7.34445405417714,6.63978113249769,6.59456874008122,6.82282645567099,"c311.a1.a1",0.0152575938850188,0.029229201016695,"gi|659918131|emb|CDP48566.1| Glutamine-dependent NAD(+) synthetase [Propionibacterium freudenreichii subsp. freudenreichii]",0.152531136537618,9,7,6,5,4,8,"c311.a1.a1","OK",0.422701097897639,0.866652734017615,"gi|659918131|emb|CDP48566.1| Glutamine-dependent NAD(+) synthetase [Propionibacterium freudenreichii subsp. freudenreichii]",0.772727272727273
"gi|659918140|emb|CDP48485.1|",8.8536169549012,8.62958779236068,8.82289517311873,9.01812806870028,8.94983368741602,8.88340581620322,"b78.a1.a1",0.0860346199552284,0.124921462230074,"gi|659918140|emb|CDP48485.1| DNA gyrase subunit B [Propionibacterium freudenreichii subsp. freudenreichii]",1.49465621198826,20,17,20,24,24,23,"b78.a1.a1","OK",0.215465584923116,0.62873564125106,"gi|659918140|emb|CDP48485.1| DNA gyrase subunit B [Propionibacterium freudenreichii subsp. freudenreichii]",1.24561403508772
"gi|659918141|emb|CDP48486.1|",8.21538615807837,8.04770675580057,8.13250635441601,8.37269778933244,8.48560577072765,8.47486234368501,"b62.a1.a1",0.00659868596769218,0.0149313332115662,"gi|659918141|emb|CDP48486.1| DNA gyrase subunit A [Propionibacterium freudenreichii subsp. freudenreichii]",2.04194485257653,23,22,23,32,26,26,"b62.a1.a1","OK",0.193952692247781,0.586982749703518,"gi|659918141|emb|CDP48486.1| DNA gyrase subunit A [Propionibacterium freudenreichii subsp. freudenreichii]",1.23529411764706
"gi|659918144|emb|CDP48489.1|",7.90376685944403,8.06278159426072,8.07166848235736,7.87373167621938,7.81699026406692,7.78975339175944,"c516.a1.a1",0.0360777148924393,0.0598079765596588,"gi|659918144|emb|CDP48489.1| Hypothetical protein PFCIRM129_03455 [Propionibacterium freudenreichii subsp. freudenreichii]",0.644118267984533,3,2,2,4,4,3,"c516.a1.a1","OK",0.343761409897513,0.77595133334698,"gi|659918144|emb|CDP48489.1| Hypothetical protein PFCIRM129_03455 [Propionibacterium freudenreichii subsp. freudenreichii]",1.57142857142857
"gi|659918157|emb|CDP48502.1|",7.51533137361417,7.66374688330225,7.75794002265801,7.19691878712368,7.25197143043091,7.04880113038823,"c599.a1.a1",0.00672809691879269,0.0151138409045343,"gi|659918157|emb|CDP48502.1| transporter [Propionibacterium freudenreichii subsp. freudenreichii]",0.329008951784396,3,3,3,3,2,2,"c599.a1.a1","OK",0.616614147034421,0.941065763523601,"gi|659918157|emb|CDP48502.1| transporter [Propionibacterium freudenreichii subsp. freudenreichii]",0.777777777777778
"gi|659918162|emb|CDP48507.1|",7.61335176707853,7.77098840272075,7.80369581000532,5.50284953422258,6.42448927092472,6.26648522236108,"c507.a1.a1",0.00459510768681875,0.0117241430692495,"gi|659918162|emb|CDP48507.1| D-serine/D-alanine/glycine transporter [Propionibacterium freudenreichii subsp. freudenreichii]",0.0294610553018123,4,2,3,1,2,3,"c507.a1.a1","OK",0.437031079898384,0.866652734017615,"gi|659918162|emb|CDP48507.1| D-serine/D-alanine/glycine transporter [Propionibacterium freudenreichii subsp. freudenreichii]",0.666666666666667
"gi|659918163|emb|CDP48508.1|",9.38923965197541,9.43480647371521,9.41792350191786,10.3330852768247,10.3779555423503,10.2722538915646,"b57.a1.a1",1.06052436887364e-05,0.000576607028169338,"gi|659918163|emb|CDP48508.1| ErfK/YbiS/YcfS/YnhG precursor [Propionibacterium freudenreichii subsp. freudenreichii]",8.23216422688756,30,28,27,43,39,39,"b57.a1.a1","OK",0.0119135967075195,0.0805298815419674,"gi|659918163|emb|CDP48508.1| ErfK/YbiS/YcfS/YnhG precursor [Propionibacterium freudenreichii subsp. freudenreichii]",1.42352941176471
"gi|659918167|emb|CDP48512.1|",7.97723145739207,7.8301565008199,8.03674041666851,7.65376887072404,7.78555271632094,7.73278911336795,"c422.a1.a1",0.0363702550584612,0.0601321550299891,"gi|659918167|emb|CDP48512.1| Hypothetical transmembrane protein [Propionibacterium freudenreichii subsp. freudenreichii]",0.590147044359208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gi|659918171|emb|CDP48516.1|",8.14733338274715,8.14740283431371,8.22507252784132,7.57188677015879,7.50389984586663,7.43391816328878,"c391.a1.a1",0.000146727775763498,0.00136495787315007,"gi|659918171|emb|CDP48516.1| Putative uncharacterized protein [Propionibacterium freudenreichii subsp. freudenreichii]",0.214799703912557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gi|659918175|emb|CDP48520.1|",7.03849369119272,7.00607969780952,7.09744027791039,7.70906365670664,7.97621900222921,8.05621866044198,"c586.a1.a1",0.00132382408043664,0.00497436927194375,"gi|659918175|emb|CDP48520.1| Hypothetical transmembrane protein [Propionibacterium freudenreichii subsp. freudenreichii]",7.73208634912748,2,2,2,4,2,3,"c586.a1.a1","OK",0.437031079898384,0.866652734017615,"gi|659918175|emb|CDP48520.1| Hypothetical transmembrane protein [Propionibacterium freudenreichii subsp. freudenreichii]",1.5
"gi|659918176|emb|CDP48521.1|",7.498141563283,7.73774310744766,7.57998191496769,8.98687347971508,9.01222583600669,8.9714750019729,"c163.a1.a1",4.14451381064496e-05,0.000778666231090871,"gi|659918176|emb|CDP48521.1| Glucose-1-phosphate thymidylyltransferase [Propionibacterium freudenreichii subsp. freudenreichii]",23.6377930704604,12,12,10,23,22,19,"c163.a1.a1","OK",0.00225091607519911,0.0215983283552828,"gi|659918176|emb|CDP48521.1| Glucose-1-phosphate thymidylyltransferase [Propionibacterium freudenreichii subsp. freudenreichii]",1.88235294117647
"gi|659918179|emb|CDP48524.1|",9.04555005344389,9.13080933626169,9.17553581099197,7.98212017113129,7.57118194048924,7.45367986841304,"c191.a1.a1",0.000921804673745333,0.00398313864246009,"gi|659918179|emb|CDP48524.1| Glycosyl transferase, family 2 [Propionibacterium freudenreichii subsp. freudenreichii]",0.040817986629293,12,12,12,12,9,10,"c191.a1.a1","OK",0.541112671976332,0.941065763523601,"gi|659918179|emb|CDP48524.1| Glycosyl transferase, family 2 [Propionibacterium freudenreichii subsp. freudenreichii]",0.861111111111111
"gi|659918180|emb|CDP48525.1|",7.71635563467796,7.77170206235125,7.80978444894128,7.05173709877374,7.07698056806058,7.02169014240606,"c565.a1.a1",2.21614685563984e-05,0.000625522845713398,"gi|659918180|emb|CDP48525.1| Putative uncharacterized protein [Propionibacterium freudenreichii subsp. freudenreichii]",0.19190841655849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gi|659918181|emb|CDP48526.1|",8.7400886285954,8.6387758624664,8.79501281469346,7.54499558901614,7.62862388680108,7.62854668688796,"c118.a1.a1",3.05168047716763e-05,0.000675729248515689,"gi|659918181|emb|CDP48526.1| Protein of unknown function [Propionibacterium freudenreichii subsp. freudenreichii]",0.074665109069643,20,20,20,11,11,12,"c118.a1.a1","OK",0.00694896254157584,0.0545697940764926,"gi|659918181|emb|CDP48526.1| Protein of unknown function [Propionibacterium freudenreichii subsp. freudenreichii]",0.566666666666667
"gi|659918186|emb|CDP48531.1|",8.10196881951993,8.25281998297162,8.13349251942452,8.27205558744429,8.26433744676351,8.28254947624329,"c183.a1.a1",0.0756970652122849,0.112659569598351,"gi|659918186|emb|CDP48531.1| DTDP-glucose 4,6-dehydratase [Propionibacterium freudenreichii subsp. freudenreichii]",1.27437764121225,12,11,10,14,11,13,"c183.a1.a1","OK",0.552755261966821,0.941065763523601,"gi|659918186|emb|CDP48531.1| DTDP-glucose 4,6-dehydratase [Propionibacterium freudenreichii subsp. freudenreichii]",1.15151515151515
"gi|659918188|emb|CDP48533.1|",10.0943257863777,10.0167385664002,10.1604276404712,8.80921529127157,8.82982804051121,8.8269519259447,"b19.a1.a1",7.17264793978169e-06,0.000494115746962739,"gi|659918188|emb|CDP48533.1| Glycosyltransferase, family 2 [Propionibacterium freudenreichii subsp. freudenreichii]",0.0534136831132075,59,59,58,44,39,40,"b19.a1.a1","OK",0.00211786141486532,0.0209432962136682,"gi|659918188|emb|CDP48533.1| Glycosyltransferase, family 2 [Propionibacterium freudenreichii subsp. freudenreichii]",0.698863636363636
"gi|659918191|emb|CDP48536.1|",10.0553939229749,9.97206475392165,10.1696428252952,8.72142103241864,8.63563541071483,8.76133643110185,"b26.a1.a1",3.74193079369566e-05,0.000748386158739131,"gi|659918191|emb|CDP48536.1| Glycosyltransferase [Propionibacterium freudenreichii subsp. freudenreichii]",0.04324464031022,54,49,53,45,39,45,"b26.a1.a1","OK",0.109478393224606,0.403182496427171,"gi|659918191|emb|CDP48536.1| Glycosyltransferase [Propionibacterium freudenreichii subsp. freudenreichii]",0.826923076923077
"gi|659918192|emb|CDP48537.1|",7.05571593103306,7.16864625916934,7.16329300720051,7.07473473467038,6.99968712724381,7.13018620868662,"c609.a1.a1",0.311795505247304,0.36065897995024,"gi|659918192|emb|CDP48537.1| Glycosyltransferase, family 2 [Propionibacterium freudenreichii subsp. freudenreichii]",0.869406515559033,2,2,2,3,2,2,"c609.a1.a1","OK",0.781406071867713,0.941065763523601,"gi|659918192|emb|CDP48537.1| Glycosyltransferase, family 2 [Propionibacterium freudenreichii subsp. freudenreichii]",1.16666666666667
"gi|659918193|emb|CDP48538.1|",7.61817761064014,7.73083889652417,7.67915209193289,7.39902668852838,7.55807529140347,7.4150923814733,"c581.a1.a1",0.0220340209351374,0.0387131224326319,"gi|659918193|emb|CDP48538.1| Glycosyl transferase, family 2 [Propionibacterium freudenreichii subsp. freudenreichii]",0.609529622504515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gi|659918195|emb|CDP48540.1|",6.39422764570333,6.67890575371412,6.64347573218002,6.68043799094868,7.14696953538946,6.89115233733472,"c561.a1.a1",0.108125146226745,0.149972238614277,"gi|659918195|emb|CDP48540.1| Hypothetical protein PFCIRM129_03730 [Propionibacterium freudenreichii subsp. freudenreichii]",2.28275092589505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gi|659918196|emb|CDP48541.1|",7.40212928692644,7.50665047787506,7.23594432974854,6.82116791702598,6.41143406156908,6.26030508650517,"c613.a1.a1",0.00881462705276947,0.0185303801859804,"gi|659918196|emb|CDP48541.1| 1-acyl-sn-glycerol-3-phosphate acyltransferase [Propionibacterium freudenreichii subsp. freudenreichii]",0.147843223856029,3,3,2,3,3,1,"c613.a1.a1","OK",0.796179498219332,0.941065763523601,"gi|659918196|emb|CDP48541.1| 1-acyl-sn-glycerol-3-phosphate acyltransferase [Propionibacterium freudenreichii subsp. freudenreichii]",0.875
"gi|659918197|emb|CDP48542.1|",8.04548920521739,8.14450380972648,8.14305272789649,7.80175472793998,8.12670632883114,8.00049998660311,"c451.a1.a1",0.249628461686145,0.302876020049726,"gi|659918197|emb|CDP48542.1| dehydrogenase [Propionibacterium freudenreichii subsp. freudenreichii]",0.763335151593363,5,5,5,4,5,5,"c451.a1.a1","OK",0.852669247886324,0.941065763523601,"gi|659918197|emb|CDP48542.1| dehydrogenase [Propionibacterium freudenreichii subsp. freudenreichii]",0.933333333333333
"gi|659918198|emb|CDP48543.1|",7.76822711465421,7.85949625705842,7.63743865622897,8.38577980981147,8.2820179343429,8.3376790363324,"c272.a1.a1",0.00122652779243845,0.00484361293829196,"gi|659918198|emb|CDP48543.1| Acetate kinase [Propionibacterium freudenreichii subsp. freudenreichii]",3.7393605930635,9,7,6,10,9,9,"c272.a1.a1","OK",0.395574394690172,0.844946907058208,"gi|659918198|emb|CDP48543.1| Acetate kinase [Propionibacterium freudenreichii subsp. freudenreichii]",1.27272727272727
"gi|659918199|emb|CDP48544.1|",8.37147473850221,8.19578280240531,8.36075072951734,8.31260338879785,8.30792526143893,8.24463286852828,"c203.a1.a1",0.74833176206097,0.77849303755056,"gi|659918199|emb|CDP48544.1| Phosphate acetyltransferase [Propionibacterium freudenreichii subsp. freudenreichii]",0.939814156329569,11,11,10,13,13,13,"c203.a1.a1","OK",0.405735025522036,0.859349460935949,"gi|659918199|emb|CDP48544.1| Phosphate acetyltransferase [Propionibacterium freudenreichii subsp. freudenreichii]",1.21875
"gi|659918209|emb|CDP48479.1|",7.44883046778267,7.2822868738145,7.2582556051706,6.86168902144996,6.27389362587137,6.65490722920746,"c587.a1.a1",0.0158502700030381,0.0299431049475706,"gi|659918209|emb|CDP48479.1| Aldo/keto reductase [Propionibacterium freudenreichii subsp. freudenreichii]",0.209047293636328,3,3,3,3,1,3,"c587.a1.a1","OK",0.616614147034422,0.941065763523601,"gi|659918209|emb|CDP48479.1| Aldo/keto reductase [Propionibacterium freudenreichii subsp. freudenreichii]",0.777777777777778
"gi|659918210|emb|CDP48480.1|",8.31682709571643,6.95673763323602,6.71602817544036,7.86882807853325,7.80899394325335,7.75242459788223,"c259.a1.a1",0.390779679843433,0.436546669374646,"gi|659918210|emb|CDP48480.1| Imidazole glycerol phosphate synthase subunit HisF [Propionibacterium freudenreichii subsp. freudenreichii]",0.879253977999481,6,7,6,9,10,8,"c259.a1.a1","OK",0.236990957939159,0.652903755103626,"gi|659918210|emb|CDP48480.1| Imidazole glycerol phosphate synthase subunit HisF [Propionibacterium freudenreichii subsp. freudenreichii]",1.42105263157895
"gi|659918214|emb|CDP48484.1|",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,8,6,5,"c392.a1.a1","OK",0.000316021507491905,0.00482158528573363,"gi|659918214|emb|CDP48484.1| Ketol-acid reductoisomerase (Acetohydroxy-acid isomeroreductase) (Alpha-keto-beta-hydroxylacil reductoisomerase) [Propionibacterium freudenreichii subsp. freudenreichii]",6.33333333333333
"gi|659918222|emb|CDP48405.1|",9.4635056772006,9.53326316179414,9.42289889535211,9.3786310940654,9.46039647165154,9.42377327635214,"a5.a1.a1",0.260935501216766,0.313527152624796,"gi|659918222|emb|CDP48405.1| Preprotein translocase SecA subunit [Propionibacterium freudenreichii subsp. freudenreichii]",0.884258633704664,79,79,77,80,79,79,"a5.a1.a1","OK",0.89028735552157,0.941065763523601,"gi|659918222|emb|CDP48405.1| Preprotein translocase SecA subunit [Propionibacterium freudenreichii subsp. freudenreichii]",1.01276595744681
"gi|659918223|emb|CDP48406.1|",9.32845770537855,9.54823254937828,9.35942106205064,9.00950176180901,8.9977655904512,8.92248365823016,"c175.a1.a1",0.00414702966984267,0.0109878563901814,"gi|659918223|emb|CDP48406.1| ribosomal S30AE, sigma 54 modulation protein [Propionibacterium freudenreichii subsp. freudenreichii]",0.358846831231304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gi|659918227|emb|CDP48410.1|",7.62780878993265,7.79164595027,7.58593245455031,7.37913223501136,7.5174213538504,7.16445805875208,"c452.a1.a1",0.0590667876176126,0.091362597313605,"gi|659918227|emb|CDP48410.1| Hypothetical transmembrane protein [Propionibacterium freudenreichii subsp. freudenreichii]",0.500151869822627,6,6,6,5,6,4,"c452.a1.a1","OK",0.60125702412507,0.941065763523601,"gi|659918227|emb|CDP48410.1| Hypothetical transmembrane protein [Propionibacterium freudenreichii subsp. freudenreichii]",0.833333333333333
"gi|659918229|emb|CDP48412.1|",7.42976145452429,7.33701346601322,7.31141583739484,7.06871152627382,7.09412716702396,7.04209959216947,"c636.a1.a1",0.00171575387112499,0.00587716795633975,"gi|659918229|emb|CDP48412.1| Hypothetical membrane protein [Propionibacterium freudenreichii subsp. freudenreichii]",0.508625045158674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gi|659918230|emb|CDP48413.1|",7.93434091428647,7.91103654376715,7.80307522701917,8.3576508057605,8.49855262912562,8.49452816758187,"c326.a1.a1",0.000765911508738387,0.00367381331681782,"gi|659918230|emb|CDP48413.1| Hypothetical protein PFCIRM129_03060 [Propionibacterium freudenreichii subsp. freudenreichii]",3.70273318481862,9,9,8,9,9,9,"c326.a1.a1","OK",0.890742579660703,0.941065763523601,"gi|659918230|emb|CDP48413.1| Hypothetical protein PFCIRM129_03060 [Propionibacterium freudenreichii subsp. freudenreichii]",1.03846153846154
"gi|659918231|emb|CDP48414.1|",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,2,3,3,"c588.a1.a1","OK",0.049601027217243,0.22638417550434,"gi|659918231|emb|CDP48414.1| Cell division protein [Propionibacterium freudenreichii subsp. freudenreichii]",4
"gi|659918232|emb|CDP48415.1|",8.32157321658199,8.38913722953637,8.2598762934718,8.53197615729563,8.19146981971381,8.1990048785574,"c245.a1.a1",0.898672382624738,0.910419734031598,"gi|659918232|emb|CDP48415.1| ABC transporter, ATP-binding protein [Propionibacterium freudenreichii subsp. freudenreichii]",1.0272278986284,12,13,11,13,12,13,"c245.a1.a1","OK",0.816142361034807,0.941065763523601,"gi|659918232|emb|CDP48415.1| ABC transporter, ATP-binding protein [Propionibacterium freudenreichii subsp. freudenreichii]",1.05555555555556
"gi|659918235|emb|CDP48418.1|",7.15933304991637,7.30334748325094,6.9825404091344,7.13634130729388,7.14099480498267,7.08597594198582,"c605.a1.a1",0.786839705718568,0.813067695909187,"gi|659918235|emb|CDP48418.1| fructosamine kinase [Propionibacterium freudenreichii subsp. freudenreichii]",0.899594514183307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gi|659918239|emb|CDP48422.1|",7.00602094855908,6.2341908863344,5.98499090770744,7.03192898129605,7.07564626172849,6.7401880541251,"c629.a1.a1",0.171290946866894,0.220790825483315,"gi|659918239|emb|CDP48422.1| Carbon-nitrogen hydrolase [Propionibacterium freudenreichii subsp. freudenreichii]",2.19677421490277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gi|659918241|emb|CDP48424.1|",8.06918653714546,8.27642716339754,8.12293685080513,8.57115481353169,8.65490997527447,8.75430674018064,"c240.a1.a1",0.00349088975473723,0.00961934065749815,"gi|659918241|emb|CDP48424.1| Heat shock protein 20 2 (20 kDa chaperone 2) [Propionibacterium freudenreichii subsp. freudenreichii]",3.1715529883927,11,12,11,13,12,14,"c240.a1.a1","OK",0.558255325512936,0.941065763523601,"gi|659918241|emb|CDP48424.1| Heat shock protein 20 2 (20 kDa chaperone 2) [Propionibacterium freudenreichii subsp. freudenreichii]",1.14705882352941
"gi|659918245|emb|CDP48428.1|",8.45038209119328,8.44092342376005,8.37734142428154,8.70240193043067,8.77916009396478,8.82810573581685,"b55.a1.a1",0.00130091374667493,0.00494826087692305,"gi|659918245|emb|CDP48428.1| pyruvate dehydrogenase E1 component (2-oxo-acid dehydrogenase E1 subunit, homodimeric type) [Propionibacterium freudenreichii subsp. freudenreichii]",2.23285587034542,24,26,25,30,30,30,"b55.a1.a1","OK",0.242582950462662,0.657068335570152,"gi|659918245|emb|CDP48428.1| pyruvate dehydrogenase E1 component (2-oxo-acid dehydrogenase E1 subunit, homodimeric type) [Propionibacterium freudenreichii subsp. freudenreichii]",1.2
"gi|659918246|emb|CDP48429.1|",8.5936068010595,8.7046035033012,8.67531209168175,8.82839189139823,8.8845496175825,8.8088215573511,"c139.a1.a1",0.0104725745423315,0.0212885121844115,"gi|659918246|emb|CDP48429.1| Aspartate transaminase (Aminotransferase) [Propionibacterium freudenreichii subsp. freudenreichii]",1.51864840512761,18,18,15,21,19,20,"c139.a1.a1","OK",0.39271099610112,0.84219948561445,"gi|659918246|emb|CDP48429.1| Aspartate transaminase (Aminotransferase) [Propionibacterium freudenreichii subsp. freudenreichii]",1.17647058823529
